,tour_id,survey_tour_id,person_id,household_id,tour_type,tour_category,destination,origin,tour_mode,survey_parent_tour_id,parent_tour_id,composition,tdd,atwork_subtour_frequency,stop_frequency,ptype,age,sex,alternatives_id
1712,305582012,3055820120,7453219,2761884,shopping,non_mandatory,2.0,17.0,BIKE,,,,104,,0out_0in,4,44,1,7
1715,305588728,3055887280,7453383,2762048,other,non_mandatory,7.0,20.0,WALK,,,,92,,0out_1in,3,58,1,4
1716,305588709,3055887090,7453383,2762048,eatout,non_mandatory,9.0,20.0,WALK,,,,174,,0out_0in,3,58,1,4
1717,305588710,3055887100,7453383,2762048,eatout,non_mandatory,5.0,20.0,WALK,,,,189,,0out_0in,3,58,1,4
1718,305589966,3055899660,7453413,2762078,shopping,non_mandatory,19.0,20.0,WALK,,,,154,,0out_0in,4,57,1,7
1719,305590103,3055901030,7453417,2762082,eatout,non_mandatory,7.0,20.0,WALK,,,,74,,0out_0in,4,62,1,3
1720,305590390,3055903900,7453424,2762089,eatout,non_mandatory,9.0,20.0,WALK,,,,88,,0out_0in,4,43,2,3
1721,305591032,3055910320,7453439,2762104,shopping,non_mandatory,5.0,20.0,TNC_SHARED,,,,131,,0out_0in,4,57,2,7
1722,305595870,3055958700,7453557,2762222,shopping,non_mandatory,13.0,21.0,WALK_LOC,,,,162,,0out_1in,4,20,1,7
1723,305599027,3055990270,7453634,2762299,shopping,non_mandatory,5.0,21.0,WALK_LOC,,,,38,,1out_0in,4,29,2,7
1724,307941480,3079414800,7510767,2819432,shopping,non_mandatory,16.0,6.0,SHARED2FREE,,,,155,,0out_1in,1,35,1,7
1725,307943894,3079438940,7510826,2819491,medical,non_mandatory,4.0,6.0,BIKE,,,,26,,0out_0in,2,49,1,1
1726,307955289,3079552890,7511104,2819769,other,non_mandatory,6.0,6.0,WALK,,,,0,,0out_0in,1,52,1,9
1727,307956314,3079563140,7511129,2819794,other,non_mandatory,21.0,6.0,WALK,,,,172,,0out_0in,1,35,2,9
1728,307965501,3079655010,7511353,2820018,medical,non_mandatory,5.0,6.0,WALK,,,,56,,0out_0in,2,23,2,11
1729,307965509,3079655090,7511353,2820018,social,non_mandatory,5.0,6.0,WALK,,,,129,,0out_0in,2,23,2,11
1730,307977224,3079772240,7511639,2820304,other,non_mandatory,10.0,8.0,TNC_SINGLE,,,,38,,1out_0in,1,27,1,9
1731,307983210,3079832100,7511785,2820450,other,non_mandatory,11.0,8.0,WALK,,,,174,,0out_0in,3,24,2,30
1732,307983191,3079831910,7511785,2820450,eatout,non_mandatory,1.0,8.0,WALK_LRF,,,,169,,0out_0in,3,24,2,30
1733,307985837,3079858370,7511849,2820514,medical,non_mandatory,4.0,8.0,WALK,,,,163,,0out_0in,3,26,2,19
1734,307985815,3079858150,7511849,2820514,eatout,non_mandatory,7.0,8.0,WALK,,,,115,,0out_0in,3,26,2,19
1735,307985845,3079858450,7511849,2820514,social,non_mandatory,6.0,8.0,SHARED2FREE,,,,169,,0out_2in,3,26,2,19
1736,307986859,3079868590,7511874,2820539,other,non_mandatory,12.0,8.0,WALK_LOC,,,,150,,0out_0in,2,30,1,9
1738,307995067,3079950670,7512074,2820739,shopping,non_mandatory,13.0,8.0,WALK_LRF,,,,172,,0out_0in,1,57,2,7
1739,307998470,3079984700,7512157,2820822,shopping,non_mandatory,16.0,8.0,WALK_LOC,,,,59,,0out_0in,2,35,2,21
1740,307998473,3079984730,7512157,2820822,social,non_mandatory,22.0,8.0,WALK_LRF,,,,166,,0out_1in,2,35,2,21
1741,308012205,3080122050,7512492,2821157,shopping,non_mandatory,20.0,8.0,WALK_LOC,,,,113,,0out_0in,2,43,1,7
1742,308013107,3080131070,7512514,2821179,shopping,non_mandatory,6.0,8.0,WALK,,,,164,,0out_0in,2,60,1,12
1743,308013080,3080130800,7512514,2821179,eatout,non_mandatory,13.0,8.0,WALK,,,,62,,0out_0in,2,60,1,12
1744,308013110,3080131100,7512514,2821179,social,non_mandatory,9.0,8.0,WALK_LOC,,,,154,,0out_0in,2,60,1,12
1745,308023111,3080231110,7512758,2821423,shopping,non_mandatory,7.0,8.0,WALK_LOC,,,,156,,0out_0in,3,19,1,39
1746,308023112,3080231120,7512758,2821423,shopping,non_mandatory,13.0,8.0,WALK_LRF,,,,185,,0out_0in,3,19,1,39
1747,308023106,3080231060,7512758,2821423,medical,non_mandatory,22.0,8.0,WALK_LRF,,,,115,,0out_1in,3,19,1,39
1748,308023103,3080231030,7512758,2821423,other,non_mandatory,7.0,8.0,WALK,,,,86,,0out_0in,3,19,1,39
1749,308023084,3080230840,7512758,2821423,eatout,non_mandatory,4.0,8.0,WALK,,,,112,,0out_0in,3,19,1,39
1750,308023890,3080238900,7512777,2821442,shopping,non_mandatory,11.0,8.0,WALK,,,,88,,0out_0in,3,21,2,20
1751,308023882,3080238820,7512777,2821442,other,non_mandatory,12.0,8.0,WALK,,,,71,,0out_0in,3,21,2,20
1752,308023863,3080238630,7512777,2821442,eatout,non_mandatory,3.0,8.0,WALK,,,,146,,0out_0in,3,21,2,20
1753,308026722,3080267220,7512846,2821511,social,non_mandatory,9.0,8.0,WALK,,,,50,,0out_0in,3,22,1,13
1755,308030177,3080301770,7512931,2821596,eatout,non_mandatory,5.0,8.0,WALK,,,,141,,0out_1in,3,22,1,58
1756,308041684,3080416840,7513211,2821876,shopping,non_mandatory,11.0,8.0,TNC_SINGLE,,,,154,,0out_0in,3,19,2,20
1757,308041676,3080416760,7513211,2821876,other,non_mandatory,7.0,8.0,WALK_LOC,,,,103,,0out_0in,3,19,2,20
1758,308041657,3080416570,7513211,2821876,eatout,non_mandatory,9.0,8.0,WALK,,,,157,,0out_0in,3,19,2,20
1759,308042906,3080429060,7513241,2821906,other,non_mandatory,21.0,8.0,WALK,,,,171,,0out_0in,3,19,2,30
1760,308042887,3080428870,7513241,2821906,eatout,non_mandatory,7.0,8.0,WALK,,,,112,,0out_0in,3,19,2,30
1761,308055788,3080557880,7513555,2822220,shopping,non_mandatory,16.0,8.0,WALK,,,,155,,0out_1in,3,21,2,2
1762,308055780,3080557800,7513555,2822220,other,non_mandatory,15.0,8.0,WALK_LOC,,,,88,,0out_0in,3,21,2,2
1764,308063619,3080636190,7513746,2822411,shopping,non_mandatory,13.0,8.0,WALK_LOC,,,,101,,0out_0in,3,18,2,70
1765,308063592,3080635920,7513746,2822411,eatout,non_mandatory,5.0,8.0,WALK,,,,127,,0out_0in,3,18,2,70
1766,308067629,3080676290,7513844,2822509,other,non_mandatory,22.0,17.0,WALK_LRF,,,,185,,0out_0in,1,24,1,9
1767,308067678,3080676780,7513845,2822510,shopping,non_mandatory,8.0,17.0,WALK_LRF,,,,71,,0out_0in,2,30,1,17
1768,308067679,3080676790,7513845,2822510,shopping,non_mandatory,12.0,17.0,WALK_LRF,,,,137,,0out_0in,2,30,1,17
1769,308076485,3080764850,7514060,2822725,other,non_mandatory,9.0,21.0,SHARED2FREE,,,,184,,0out_0in,1,35,1,9
1770,308458031,3084580310,7523366,2832031,other,non_mandatory,9.0,3.0,WALK,,,,29,,0out_0in,5,74,1,9
1771,308459879,3084598790,7523411,2832076,medical,non_mandatory,1.0,7.0,BIKE,,,,124,,0out_0in,5,74,1,1
1772,308460909,3084609090,7523436,2832101,shopping,non_mandatory,10.0,7.0,WALK_LOC,,,,100,,0out_0in,5,66,1,42
1773,308460882,3084608820,7523436,2832101,eatout,non_mandatory,7.0,7.0,WALK,,,,162,,0out_0in,5,66,1,42
1774,308460964,3084609640,7523438,2832103,eatout,non_mandatory,5.0,7.0,WALK,,,,101,,0out_0in,5,75,1,3
1775,308463219,3084632190,7523493,2832158,eatout,non_mandatory,12.0,7.0,WALK,,,,60,,0out_0in,5,82,1,3
1776,308463588,3084635880,7523502,2832167,eatout,non_mandatory,12.0,7.0,WALK,,,,128,,0out_0in,5,77,1,3
1777,308464222,3084642220,7523517,2832182,other,non_mandatory,9.0,7.0,WALK_LOC,,,,59,,0out_0in,5,87,2,9
1778,308469593,3084695930,7523648,2832313,other,non_mandatory,9.0,10.0,SHARED3FREE,,,,45,,0out_0in,5,78,2,9
1779,308469678,3084696780,7523650,2832315,medical,non_mandatory,8.0,10.0,WALK,,,,88,,0out_0in,5,65,2,1
1780,308471359,3084713590,7523691,2832356,medical,non_mandatory,5.0,16.0,WALK,,,,40,,0out_0in,5,75,1,1
1781,308471405,3084714050,7523692,2832357,shopping,non_mandatory,11.0,16.0,WALK,,,,183,,0out_0in,5,65,2,7
1782,308475008,3084750080,7523780,2832445,medical,non_mandatory,2.0,17.0,WALK_LRF,,,,71,,0out_0in,5,68,2,1
1783,308478293,3084782930,7523860,2832525,shopping,non_mandatory,13.0,21.0,SHARED2FREE,,,,71,,1out_3in,5,74,1,35
1784,308478294,3084782940,7523860,2832525,shopping,non_mandatory,16.0,21.0,DRIVEALONEFREE,,,,99,,0out_0in,5,74,1,35
1785,308478296,3084782960,7523860,2832525,social,non_mandatory,11.0,21.0,WALK,,,,109,,0out_0in,5,74,1,35
1786,308478908,3084789080,7523875,2832540,shopping,non_mandatory,23.0,21.0,WALK,,,,45,,0out_1in,5,68,2,7
1787,309117967,3091179670,7539462,2848127,other,non_mandatory,12.0,3.0,WALK_LOC,,,,103,,0out_0in,4,24,1,9
1788,309118139,3091181390,7539466,2848131,shopping,non_mandatory,8.0,3.0,WALK_LOC,,,,171,,0out_1in,3,38,2,7
1789,309120799,3091207990,7539531,2848196,medical,non_mandatory,22.0,15.0,BIKE,,,,101,,0out_0in,4,34,2,1
1790,309120837,3091208370,7539532,2848197,other,non_mandatory,6.0,15.0,WALK,,,,73,,0out_0in,4,37,1,9
1791,309125429,3091254290,7539644,2848309,other,non_mandatory,18.0,18.0,WALK,,,,135,,0out_0in,4,31,1,9
1792,309127378,3091273780,7539692,2848357,eatout,non_mandatory,16.0,18.0,WALK,,,,47,,0out_0in,4,18,1,3
1793,309129414,3091294140,7539741,2848406,shopping,non_mandatory,11.0,18.0,WALK,,,,76,,0out_0in,4,50,1,7
1794,309129532,3091295320,7539744,2848409,medical,non_mandatory,9.0,18.0,BIKE,,,,89,,0out_0in,4,22,1,1
1795,309130308,3091303080,7539763,2848428,other,non_mandatory,25.0,18.0,WALK_LOC,,,,102,,0out_1in,4,41,1,9
1796,309130885,3091308850,7539777,2848442,medical,non_mandatory,13.0,18.0,WALK,,,,40,,0out_2in,4,50,1,14
1797,309130886,3091308860,7539777,2848442,medical,non_mandatory,1.0,18.0,BIKE,,,,85,,0out_0in,4,50,1,14
1800,309133801,3091338010,7539848,2848513,shopping,non_mandatory,11.0,18.0,TNC_SINGLE,,,,115,,0out_0in,4,38,2,7
1801,309134375,3091343750,7539862,2848527,shopping,non_mandatory,5.0,19.0,WALK_LOC,,,,165,,1out_0in,4,18,2,7
1802,309136666,3091366660,7539918,2848583,medical,non_mandatory,4.0,19.0,WALK_LOC,,,,43,,0out_1in,4,25,1,1
1803,309137483,3091374830,7539938,2848603,other,non_mandatory,16.0,19.0,DRIVEALONEFREE,,,,114,,1out_0in,4,40,2,9
1804,309138470,3091384700,7539962,2848627,medical,non_mandatory,13.0,19.0,TAXI,,,,50,,0out_0in,4,45,2,1
1805,309141550,3091415500,7540037,2848702,shopping,non_mandatory,5.0,19.0,TNC_SINGLE,,,,116,,0out_0in,4,20,1,7
1806,309746385,3097463850,7554789,2863454,social,non_mandatory,1.0,2.0,WALK,,,,123,,0out_0in,5,68,1,13
1807,309748801,3097488010,7554848,2863513,shopping,non_mandatory,6.0,20.0,WALK,,,,169,,1out_0in,5,68,1,7
